Topic,Subject,Title,District 01 Estimate,District 01 MOE,District 02 Estimate,District 02 MOE,District 03 Estimate,District 03 MOE,District 04 Estimate,District 04 MOE,District 05 Estimate,District 05 MOE,District 06 Estimate,District 06 MOE,District 07 Estimate,District 07 MOE,District 08 Estimate,District 08 MOE,District 09 Estimate,District 09 MOE,District 10 Estimate,District 10 MOE,District 11 Estimate,District 11 MOE,District 12 Estimate,District 12 MOE,District 13 Estimate,District 13 MOE,District 14 Estimate,District 14 MOE,District 15 Estimate,District 15 MOE,District 16 Estimate,District 16 MOE,District 17 Estimate,District 17 MOE,District 18 Estimate,District 18 MOE,District 19 Estimate,District 19 MOE,District 20 Estimate,District 20 MOE,District 21 Estimate,District 21 MOE,District 22 Estimate,District 22 MOE,District 23 Estimate,District 23 MOE,District 24 Estimate,District 24 MOE,District 25 Estimate,District 25 MOE,District 26 Estimate,District 26 MOE,District 27 Estimate,District 27 MOE
Business,Paid employees for pay period including March 12,Manufacturing,7110,G,11421,G,12567,G,15388,G,12706,G,10067,G,9127,G,20074,G,10500,G,18977,G,5572,G,7193,G,24469,G,12878,G,15387,G,12969,G,8759,H,7498,G,7075,G,13712,G,3484,G,10458,G,5411,H,10442,G,19065,G,3089,G,2719,H
Business,Paid employees for pay period including March 12,Wholesale trade,5398,G,5462,G,6610,G,15327,G,11314,G,4809,G,9077,G,5214,G,4820,H,21097,G,2562,G,4367,G,12600,G,19510,G,16527,G,7965,G,3634,G,6693,G,8364,G,21485,G,4866,G,18682,G,12880,G,17910,G,42519,G,7464,H,8486,G
Business,Paid employees for pay period including March 12,Retail trade,37645,G,31806,G,37914,G,44396,G,34444,G,33125,G,45903,G,37790,G,31861,G,60436,G,28560,G,33688,G,39268,G,42552,G,38181,G,39598,G,28509,G,39347,G,55402,G,34201,G,35326,G,49941,G,63283,G,27581,G,43000,G,26981,G,48991,G
Business,Paid employees for pay period including March 12,Transportation and warehousing,4320,G,3886,H,6405,G,19043,G,10690,G,2560,H,3239,G,4861,G,10490,G,21305,G,2740,J,1537,G,3532,G,11312,G,12339,G,5298,G,3053,G,4558,G,5219,G,11687,G,2067,G,8179,G,12139,G,5647,G,48052,G,2567,G,11147,H
Business,Paid employees for pay period including March 12,Information,2608,G,7443,H,4073,H,5996,G,6939,H,3431,G,13084,G,3331,G,3071,G,9281,G,2556,H,2191,H,9530,H,14357,G,7952,H,3314,G,1254,G,3763,G,5917,H,12863,H,3031,H,8032,G,7304,H,3857,G,11223,G,1648,H,6183,G
Business,Paid employees for pay period including March 12,Finance and insurance,10502,G,5970,G,7146,G,37860,G,12148,G,5792,G,25120,G,6156,H,7089,H,8767,H,3268,H,7560,H,18695,H,38815,G,16496,G,7782,H,3921,G,6974,H,8554,H,9277,G,6520,G,18415,G,12859,G,5987,G,12364,H,5373,H,25864,G
Business,Paid employees for pay period including March 12,Real estate and rental and leasing,4616,G,3535,G,4082,G,6129,G,4113,G,4070,G,6801,G,3675,G,7613,H,18702,G,2734,G,3099,H,6324,G,8977,G,4831,G,5613,G,2491,H,4450,G,8050,G,5230,G,4816,G,9759,G,9628,G,3354,G,7617,G,3328,G,9455,G
Business,Paid employees for pay period including March 12,"Professional, scientific, and technical services",15505,G,12218,G,11434,G,22218,G,12461,G,8120,G,32379,G,14354,G,5474,G,25661,G,5609,G,13610,G,19948,G,47913,G,14051,H,12470,G,5596,G,15605,G,15412,G,16876,G,13718,G,33228,G,18787,G,8978,G,13822,G,5854,G,41135,G
Business,Paid employees for pay period including March 12,Management of companies and enterprises,1377,G,788,H,1495,G,10295,H,4658,G,1037,J,17342,G,2366,H,2157,H,17121,G,557,G,1508,J,7659,G,11349,H,10104,H,4317,H,877,J,2997,G,4181,G,4472,H,2193,G,10069,H,3409,G,3356,H,6826,G,2007,J,10297,H
Business,Paid employees for pay period including March 12,Administrative and support and waste management and remediation services,11948,G,6082,G,11702,G,26051,G,21270,G,9142,G,34159,G,15203,G,9043,G,37116,G,8244,G,8363,G,27021,G,48736,G,24003,G,13958,G,7682,G,17640,G,17228,G,29726,G,14359,G,29459,G,23303,G,14809,G,30531,G,6256,G,21383,G
Business,Paid employees for pay period including March 12,Educational services,5315,H,1823,G,3994,G,6463,G,5202,G,7012,G,12115,G,6027,H,3248,H,5365,G,2210,H,3669,G,5597,G,9503,G,5757,G,3650,G,1073,G,4079,G,3947,G,8517,H,4525,G,8859,G,10069,H,14864,H,4597,G,2597,G,12734,G
Business,Paid employees for pay period including March 12,Health care and social assistance,35717,G,30419,G,51608,G,47985,G,34059,G,33901,G,51292,G,38237,G,25503,G,33226,G,32970,G,34578,G,56168,G,57921,G,33350,G,40998,G,27862,G,35376,H,46168,G,38249,G,37433,G,39881,G,37444,G,47201,G,28167,G,17994,G,54066,G
Business,Paid employees for pay period including March 12,"Arts, entertainment, and recreation",2965,G,2687,H,3101,H,5870,G,4670,H,4982,G,5577,H,5709,G,7509,H,46995,G,2201,G,3233,G,5787,G,12542,H,3290,G,5439,G,3317,G,7243,G,11450,G,4686,G,9317,G,8339,H,6243,G,5132,G,4621,G,2768,G,6962,G
Business,Paid employees for pay period including March 12,Accommodation and food services,33652,G,26875,G,26865,G,46634,G,22933,G,27208,G,33786,G,26487,G,29509,G,95831,G,16399,G,24778,G,33109,G,41842,G,23774,G,29397,G,17425,G,27981,G,48119,G,16457,G,32918,G,49431,G,42891,G,17150,G,26185,G,24901,G,65597,G
Business,Paid employees for pay period including March 12,Other services (except public administration),10427,G,10029,G,9869,G,13980,G,11052,G,9696,G,17058,G,9954,G,17554,G,15241,H,6624,G,7905,G,14409,G,16951,G,10747,G,10169,G,6605,G,11852,G,14572,G,8816,G,11440,G,16780,G,13163,G,9633,G,9171,G,5758,G,15774,G
Business,Paid employees for pay period including March 12,Industries not classified,26,H,32,G,24,J,38,H,27,J,19,J,32,J,29,H,10,J,24,G,12,J,27,J,28,J,24,J,33,J,54,G,19,G,46,J,22,H,68,H,69,H,56,J,39,G,72,G,20,G,24,J,67,H
Business,"Annual payroll ($1,000)",Total for all sectors,7679621,G,6270957,G,7734766,G,15804035,G,9680539,G,6093591,G,15929308,G,8779885,G,6839676,G,18332423,G,4485823,G,5936023,G,13201069,G,21138349,G,10194682,G,8550695,G,4641716,G,9206892,G,11456501,G,11784234,G,8223625,G,16667664,G,12728839,G,9112463,G,14717856,G,4359253,G,18892312,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",6801,G,53611,G,21680,G,29622,G,10866,G,2502,G,3199,J,13804,G,16529,G,D,D,2428,H,2552,H,1170,H,1481,J,2341,H,36199,H,14598,G,15716,H,4041,G,3422,G,8785,G,2452,G,1620,H,261,H,3819,H,5683,G,508,H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",7570,J,6627,G,13234,H,D,D,9641,G,2871,H,1101,H,747,H,5819,G,2803,H,13294,H,D,D,764,J,555,H,5065,G,D,D,D,D,6308,G,9564,H,4504,H,166,H,15391,G,D,D,670,J,39595,G,D,D,1003,J
Business,"Annual payroll ($1,000)",Utilities,160753,H,81259,H,89938,J,30363,H,43935,G,51036,H,65526,H,35456,J,29731,H,28847,J,140102,H,63309,H,D,D,133342,J,26227,H,89856,G,98238,H,D,D,44735,H,112920,J,D,D,7249,J,D,D,45156,H,D,D,D,D,D,D
Business,"Annual payroll ($1,000)",Construction,542372,G,308991,G,410557,G,821522,G,725909,G,421111,G,991492,G,493923,G,443919,G,934185,G,369451,G,441735,G,527541,G,888596,G,852943,G,652232,G,429750,G,509288,G,1201904,G,790575,G,480318,G,892467,G,486947,G,322638,G,804022,G,280426,G,480656,G
Business,"Annual payroll ($1,000)",Manufacturing,448809,G,556825,G,655334,G,958181,G,688240,G,476880,G,408864,G,1545255,G,699325,H,1220516,H,225468,G,344157,G,1338234,G,685844,G,733511,G,671918,G,441456,H,441055,G,324193,G,632844,G,186524,G,513770,G,283842,H,435010,G,892611,G,156070,H,103838,H
Business,"Annual payroll ($1,000)",Wholesale trade,248696,G,288579,G,331596,G,958329,G,619573,G,226639,G,579980,G,328665,G,234047,H,1140783,G,108145,G,215214,G,754645,G,1148669,G,866005,G,402677,G,161013,G,369229,G,516645,G,1246164,G,291068,G,1344236,G,782113,G,824017,G,2229781,G,298905,G,611519,G
Business,"Annual payroll ($1,000)",Retail trade,968405,G,746598,G,939402,G,1170124,G,950226,G,866416,G,1241441,G,969443,G,795922,G,1521173,G,727326,G,889489,G,1061426,G,1202311,G,1081111,G,1042063,G,743273,G,1074674,G,1564896,G,1099401,G,1020797,G,1583785,G,1775508,G,825209,G,1142949,G,665742,G,1444387,G
Business,"Annual payroll ($1,000)",Transportation and warehousing,205005,G,170374,H,295219,G,763212,G,574827,G,102623,H,142467,G,247200,G,576144,H,1009315,G,113358,J,56507,G,143594,G,579249,G,538790,G,226584,G,121689,H,198075,G,199426,G,596969,G,71832,G,368717,G,590086,G,238779,G,2966690,H,92219,G,603628,H
Business,"Annual payroll ($1,000)",Information,137230,G,262433,H,229494,H,427706,G,656926,H,139950,G,954496,G,219722,H,232676,H,612680,G,125235,H,134818,H,539216,H,1305317,G,486227,H,204186,G,57590,G,230790,G,336728,G,1419081,H,197922,H,584052,G,734562,H,242582,G,958019,G,87231,H,552464,G
Business,"Annual payroll ($1,000)",Finance and insurance,570793,G,346379,G,374223,G,2834396,G,825569,H,329808,G,1815270,G,382264,H,438446,H,715935,H,169009,H,320698,H,1540512,H,2851640,G,1003716,G,555214,G,217051,G,611641,G,736166,G,662963,G,642994,G,2023959,H,969697,G,418975,G,841435,H,335487,H,3098589,G
Business,"Annual payroll ($1,000)",Real estate and rental and leasing,170758,G,120982,G,128451,G,287321,G,237590,H,142238,G,283130,G,129713,G,258588,H,992721,G,71969,G,101429,G,233938,G,442027,G,210595,G,256084,G,78723,G,193888,G,372149,G,226345,G,222086,G,545901,G,440345,G,147396,G,309068,G,118516,G,475360,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",963203,G,899206,G,564137,G,1440232,G,978435,G,392433,G,2351395,G,1065329,G,259233,G,1723326,G,247651,G,649634,G,1192752,G,3887259,G,724684,H,700433,G,208397,G,1014562,G,1063869,G,962866,G,1031580,G,2302068,G,1131120,G,514242,G,830802,G,238726,G,3584284,G
Business,"Annual payroll ($1,000)",Management of companies and enterprises,78611,G,54468,H,76759,G,953983,H,275859,G,93537,J,1378463,G,194180,H,114312,H,1455452,G,25801,G,102104,J,656522,H,974233,H,723692,H,388957,G,59679,J,359279,H,355048,G,397633,H,222082,H,1293992,H,370456,H,250668,H,572930,H,143247,J,888136,G
Business,"Annual payroll ($1,000)",Administrative and support and waste management and remediation services,408677,G,221921,G,309892,G,946030,G,645363,G,262783,G,1261011,G,458580,G,231915,G,1186290,G,223195,G,279978,G,934423,G,1707396,G,534393,G,467208,G,238864,G,693086,H,524087,G,937306,G,455764,G,1133208,G,954794,G,566315,G,841010,G,177169,G,821390,G
Business,"Annual payroll ($1,000)",Educational services,101168,G,45882,H,102409,G,193047,G,170742,G,227787,G,473758,G,173346,J,102091,G,184684,G,69154,H,118626,H,170809,G,330399,G,176387,G,130200,G,30773,G,142206,G,134984,G,247578,G,143601,G,321731,G,405088,H,852537,J,163193,G,71519,G,643942,H
Business,"Annual payroll ($1,000)",Health care and social assistance,1750486,G,1318689,G,2476002,G,2525749,G,1364952,G,1510314,G,2664444,H,1694756,G,1209250,G,1459111,H,1418299,G,1567557,G,2792787,G,3205686,G,1515414,H,1798323,G,1176045,G,1635579,H,2415690,G,1765353,G,1948170,G,1963086,G,2132010,G,2523034,G,1070327,G,762892,G,2947629,H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",55029,G,63283,H,56526,H,141820,G,253105,J,102721,G,213519,H,143718,G,187095,H,1163224,G,35437,G,50310,G,219867,H,483481,G,49703,H,131917,G,59387,G,211528,G,305755,G,123439,G,284122,G,247800,H,254987,H,315087,H,126585,G,58660,G,484949,G
Business,"Annual payroll ($1,000)",Accommodation and food services,602475,G,431108,G,397736,G,826081,G,328436,G,455623,G,573027,G,432773,G,543150,G,2484598,G,247641,G,397588,G,604099,G,808383,G,370413,G,521857,G,275879,G,491705,G,939879,G,279631,G,674926,G,1029167,G,934797,G,331091,G,527123,G,550201,G,1631237,G
Business,"Annual payroll ($1,000)",Other services (except public administration),252302,G,292750,G,261668,G,489611,G,319559,G,286073,G,526051,G,250385,G,461268,H,470180,G,152621,G,198610,G,383381,G,502055,G,292932,G,258900,G,165407,G,341924,G,406033,G,274827,G,316034,G,492210,G,386216,G,257760,G,280269,G,151136,G,449160,G
Business,"Annual payroll ($1,000)",Industries not classified,478,G,992,G,509,G,788,G,786,G,246,G,674,G,626,G,216,G,418,G,239,G,764,G,535,G,426,G,533,G,1484,G,401,G,843,G,709,G,413,G,2599,G,2423,G,1506,G,1036,H,431,G,343,H,2092,G
Business,Total Establishments,Total for all sectors,16677,X,14642,X,16248,X,23280,X,14384,X,16609,X,23651,X,17996,X,12864,X,21856,X,11972,X,16275,X,20673,X,23953,X,15728,X,20468,X,13415,X,20992,X,24805,X,17075,X,21441,X,32598,X,25883,X,16047,X,25572,X,14744,X,31919,X
Business,Total Establishments,"Agriculture, forestry, fishing and hunting",51,X,174,X,86,X,46,X,47,X,32,X,12,X,35,X,36,X,10,X,29,X,27,X,17,X,9,X,17,X,34,X,72,X,49,X,21,X,24,X,72,X,17,X,24,X,4,X,18,X,45,X,10,X
Business,Total Establishments,"Mining, quarrying, and oil and gas extraction",19,X,17,X,14,X,6,X,10,X,5,X,4,X,6,X,16,X,4,X,22,X,4,X,8,X,5,X,10,X,9,X,11,X,9,X,13,X,7,X,3,X,10,X,2,X,3,X,15,X,5,X,6,X
Business,Total Establishments,Utilities,67,X,50,X,27,X,19,X,25,X,33,X,24,X,23,X,27,X,16,X,32,X,26,X,28,X,21,X,18,X,31,X,53,X,58,X,35,X,32,X,16,X,9,X,19,X,9,X,28,X,17,X,11,X
Business,Total Establishments,Construction,1853,X,1428,X,1577,X,2197,X,1408,X,2112,X,2159,X,1998,X,1397,X,1887,X,1481,X,1692,X,1646,X,1613,X,1714,X,2345,X,1871,X,2431,X,2925,X,1551,X,1896,X,2315,X,1490,X,903,X,2029,X,1517,X,1288,X
Business,Total Establishments,Manufacturing,332,X,315,X,420,X,408,X,441,X,441,X,568,X,525,X,285,X,577,X,280,X,444,X,820,X,519,X,432,X,544,X,339,X,503,X,500,X,662,X,351,X,713,X,403,X,558,X,1034,X,308,X,390,X
Business,Total Establishments,Wholesale trade,572,X,499,X,624,X,1057,X,702,X,612,X,1058,X,679,X,472,X,1430,X,392,X,678,X,1011,X,1360,X,980,X,850,X,466,X,880,X,915,X,1410,X,931,X,2164,X,2064,X,1728,X,4712,X,1027,X,1784,X
Business,Total Establishments,Retail trade,2814,X,2502,X,2649,X,3008,X,2448,X,2530,X,2884,X,2785,X,1967,X,3411,X,1919,X,2331,X,2809,X,3116,X,2306,X,2798,X,2061,X,2622,X,3662,X,2466,X,2738,X,3635,X,3349,X,2696,X,3215,X,2177,X,3626,X
Business,Total Establishments,Transportation and warehousing,371,X,342,X,365,X,845,X,552,X,328,X,293,X,383,X,524,X,876,X,296,X,302,X,324,X,576,X,524,X,346,X,308,X,430,X,484,X,610,X,383,X,751,X,602,X,518,X,2184,X,556,X,495,X
Business,Total Establishments,Information,232,X,267,X,260,X,350,X,210,X,207,X,479,X,225,X,157,X,407,X,119,X,233,X,304,X,477,X,252,X,240,X,146,X,256,X,332,X,311,X,290,X,573,X,436,X,287,X,356,X,191,X,623,X
Business,Total Establishments,Finance and insurance,924,X,811,X,857,X,1555,X,756,X,864,X,1708,X,959,X,604,X,931,X,653,X,1023,X,1353,X,1827,X,1072,X,1321,X,691,X,1260,X,1526,X,801,X,1273,X,2154,X,1473,X,699,X,1123,X,655,X,2194,X
Business,Total Establishments,Real estate and rental and leasing,1124,X,741,X,883,X,1346,X,700,X,1019,X,1482,X,990,X,1005,X,1598,X,701,X,934,X,1289,X,1494,X,925,X,1416,X,777,X,1229,X,2214,X,894,X,1336,X,2204,X,1932,X,1003,X,1382,X,891,X,2723,X
Business,Total Establishments,"Professional, scientific, and technical services",2095,X,1820,X,1904,X,3438,X,1506,X,1766,X,4246,X,2349,X,1262,X,2664,X,1086,X,2183,X,3059,X,4305,X,1723,X,2720,X,1248,X,3057,X,3191,X,2046,X,3503,X,6476,X,4698,X,2140,X,2525,X,1655,X,7631,X
Business,Total Establishments,Management of companies and enterprises,64,X,50,X,78,X,174,X,94,X,42,X,200,X,64,X,54,X,227,X,31,X,51,X,129,X,232,X,107,X,124,X,39,X,79,X,91,X,116,X,81,X,188,X,109,X,57,X,109,X,28,X,143,X
Business,Total Establishments,Administrative and support and waste management and remediation services,940,X,720,X,945,X,1560,X,866,X,1128,X,1615,X,1288,X,970,X,1613,X,836,X,1170,X,1304,X,1497,X,1073,X,1554,X,1023,X,1660,X,1676,X,1212,X,1612,X,2113,X,1620,X,737,X,1445,X,993,X,1437,X
Business,Total Establishments,Educational services,178,X,163,X,228,X,331,X,194,X,166,X,369,X,207,X,177,X,306,X,98,X,202,X,270,X,344,X,195,X,247,X,108,X,256,X,219,X,224,X,306,X,429,X,376,X,244,X,209,X,191,X,444,X
Business,Total Establishments,Health care and social assistance,1744,X,1563,X,2176,X,2680,X,1438,X,1892,X,2681,X,2023,X,1338,X,1753,X,1668,X,2117,X,2441,X,2677,X,1673,X,2279,X,1646,X,2523,X,2338,X,1861,X,2786,X,3378,X,3101,X,1672,X,1994,X,1669,X,3919,X
Business,Total Establishments,"Arts, entertainment, and recreation",236,X,237,X,217,X,337,X,147,X,292,X,362,X,258,X,211,X,422,X,161,X,246,X,327,X,315,X,202,X,322,X,194,X,411,X,452,X,196,X,439,X,548,X,459,X,234,X,227,X,271,X,546,X
Business,Total Establishments,Accommodation and food services,1481,X,1367,X,1301,X,2006,X,1189,X,1444,X,1620,X,1433,X,1194,X,1964,X,917,X,1139,X,1641,X,1635,X,1074,X,1426,X,940,X,1384,X,1887,X,1008,X,1460,X,2104,X,1717,X,1060,X,1355,X,1251,X,2325,X
Business,Total Establishments,Other services (except public administration),1549,X,1544,X,1605,X,1884,X,1630,X,1674,X,1854,X,1740,X,1154,X,1733,X,1238,X,1449,X,1871,X,1902,X,1414,X,1826,X,1405,X,1859,X,2296,X,1634,X,1914,X,2779,X,1978,X,1474,X,1594,X,1280,X,2261,X
Business,Total Establishments,Industries not classified,31,X,32,X,32,X,33,X,21,X,22,X,33,X,26,X,14,X,27,X,13,X,24,X,22,X,29,X,17,X,36,X,17,X,36,X,28,X,10,X,51,X,38,X,31,X,21,X,18,X,17,X,63,X

Source: 2015 County Business Patterns for Congressional Districts
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
2. Industries not classified - Industry could not be determined.
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
5. Disclosure and Quality Indicator Flag Definitions:
D Withheld to avoid disclosing data for individual companies; data are included in higher level totals
G Cell value changed by less than 2 percent by the application of noise
H Cell value changed by at least 2 percent but less than 5 percent by the application of noise
J Cell value changed by 5 percent or more by the application of noise
S Cell value withheld because it did not meet publication standards
N Not available or not comparable
X Not applicable
a 0 to 19 employees
b 20 to 99 employees
c 100 to 249 employees
e 250 to 499 employees
f 500 to 999 employees
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
